Country Code,Series Code
MAC,SL.TLF.ADVN.MA.ZS
MAC,SL.TLF.ADVN.ZS
MAC,SL.TLF.BASC.FE.ZS
MAC,SL.TLF.BASC.MA.ZS
MAC,SL.TLF.BASC.ZS
MAC,SL.TLF.CACT.FE.NE.ZS
MAC,SL.TLF.CACT.FE.ZS
MAC,SL.TLF.CACT.FM.NE.ZS
MAC,SL.TLF.CACT.FM.ZS
MAC,SL.TLF.CACT.MA.NE.ZS
MAC,SL.TLF.CACT.MA.ZS
MAC,SL.TLF.CACT.NE.ZS
MAC,SL.TLF.CACT.ZS
MAC,SL.TLF.INTM.FE.ZS
MAC,SL.TLF.INTM.MA.ZS
MAC,SL.TLF.INTM.ZS
MAC,SL.TLF.TOTL.FE.ZS
MAC,SL.TLF.TOTL.IN
MAC,SL.UEM.1524.FE.NE.ZS
MAC,SL.UEM.1524.FE.ZS
MAC,SL.UEM.1524.MA.NE.ZS
MAC,SL.UEM.1524.MA.ZS
MAC,SL.UEM.1524.NE.ZS
MAC,SL.UEM.1524.ZS
MAC,SL.UEM.ADVN.FE.ZS
MAC,SL.UEM.ADVN.MA.ZS
MAC,SL.UEM.ADVN.ZS
MAC,SL.UEM.BASC.FE.ZS
MAC,SL.UEM.BASC.MA.ZS
MAC,SL.UEM.BASC.ZS
MAC,SL.UEM.INTM.FE.ZS
MAC,SL.UEM.INTM.MA.ZS
MAC,SL.UEM.INTM.ZS
MAC,SL.UEM.TOTL.FE.NE.ZS
MAC,SL.UEM.TOTL.FE.ZS
MAC,SL.UEM.TOTL.MA.NE.ZS
MAC,SL.UEM.TOTL.MA.ZS
MAC,SL.UEM.TOTL.NE.ZS
MAC,SL.UEM.TOTL.ZS
MAC,SP.DYN.LE00.FE.IN
MAC,SP.DYN.LE00.IN
MAC,SP.DYN.LE00.MA.IN
MAC,SP.DYN.TFRT.IN
MAF,AG.CON.FERT.ZS
MAF,BM.KLT.DINV.WD.GD.ZS
MAF,BX.KLT.DINV.WD.GD.ZS
MAF,DT.DOD.DSTC.IR.ZS
MAF,DT.DOD.DSTC.XP.ZS
MAF,DT.DOD.DSTC.ZS
MAF,DT.TDS.DECT.EX.ZS
MAF,DT.TDS.DECT.GN.ZS
MAF,EG.ELC.RNEW.ZS
MAF,EG.ELC.RNWX.KH
MAF,EG.ELC.RNWX.ZS
MAF,EG.FEC.RNEW.ZS
MAF,EG.GDP.PUSE.KO.PP
MAF,EG.GDP.PUSE.KO.PP.KD
MAF,EG.USE.COMM.GD.PP.KD
MAF,EG.USE.CRNW.ZS
MAF,EG.USE.ELEC.KH.PC
MAF,EG.USE.PCAP.KG.OE
MAF,EN.CLC.MDAT.ZS
MAF,EN.GHG.CO2.AG.MT.CE.AR5
MAF,EN.GHG.CO2.BU.MT.CE.AR5
MAF,EN.GHG.CO2.FE.MT.CE.AR5
MAF,EN.GHG.CO2.IC.MT.CE.AR5
MAF,EN.GHG.CO2.IP.MT.CE.AR5
MAF,EN.GHG.CO2.LU.DF.MT.CE.AR5
MAF,EN.GHG.CO2.LU.FL.MT.CE.AR5
MAF,EN.GHG.CO2.LU.MT.CE.AR5
MAF,EN.GHG.CO2.LU.OL.MT.CE.AR5
MAF,EN.GHG.CO2.MT.CE.AR5
MAF,EN.GHG.CO2.PC.CE.AR5
MAF,EN.GHG.CO2.PI.MT.CE.AR5
MAF,EN.GHG.CO2.RT.GDP.KD
MAF,EN.GHG.CO2.RT.GDP.PP.KD
MAF,EN.GHG.CO2.TR.MT.CE.AR5
MAF,EN.GHG.CO2.WA.MT.CE.AR5
MAF,EN.GHG.CO2.ZG.AR5
MAF,ER.H2O.INTR.K3
MAF,ER.H2O.INTR.PC
MAF,FI.RES.TOTL.DT.ZS
MAF,FP.CPI.TOTL.ZG
MAF,GC.DOD.TOTL.CN
MAF,GC.DOD.TOTL.GD.ZS
MAF,IT.MLT.MAIN.P2
MAF,IT.NET.BBND.P2
MAF,MS.MIL.TOTL.TF.ZS
MAF,NE.CON.GOVT.ZS
MAF,NE.CON.TOTL.ZS
MAF,NE.DAB.TOTL.ZS
MAF,NE.GDI.FPRV.ZS
MAF,NE.GDI.FTOT.ZS
MAF,NE.GDI.TOTL.ZS
MAF,NY.ADJ.DCO2.CD
MAF,NY.ADJ.DCO2.GN.ZS
MAF,NY.GDP.DEFL.KD.ZG
MAF,NY.GDP.DEFL.KD.ZG.AD
MAF,NY.GDP.FCST.CD
MAF,NY.GDP.FCST.CN
MAF,NY.GDP.FCST.KD
MAF,NY.GDP.FCST.KN
MAF,NY.GDP.FRST.RT.ZS
MAF,NY.GDP.MKTP.CD
MAF,NY.GDP.MKTP.CN
MAF,NY.GDP.MKTP.KD
MAF,NY.GDP.MKTP.KD.ZG
MAF,NY.GDP.MKTP.KN
MAF,NY.GDP.MKTP.PP.CD
MAF,NY.GDP.MKTP.PP.KD
MAF,NY.GDP.PCAP.CD
MAF,NY.GDP.PCAP.CN
MAF,NY.GDP.PCAP.KD
MAF,NY.GDP.PCAP.KD.ZG
MAF,NY.GDP.PCAP.KN
MAF,NY.GDP.PCAP.PP.CD
MAF,NY.GDP.PCAP.PP.KD
MAF,NY.GDS.TOTL.ZS
MAF,NY.GNP.PCAP.CD
MAF,NY.GNP.PCAP.CN
MAF,NY.GNP.PCAP.KD
MAF,NY.GNP.PCAP.KD.ZG
MAF,NY.GNP.PCAP.KN
MAF,NY.GNP.PCAP.PP.CD
MAF,NY.GNP.PCAP.PP.KD
MAF,NY.GNS.ICTR.ZS
MAF,SE.XPD.PRIM.PC.ZS
MAF,SE.XPD.SECO.PC.ZS
MAF,SE.XPD.TERT.PC.ZS
MAF,SE.XPD.TOTL.GD.ZS
MAF,SH.MMR.RISK
MAF,SH.MMR.RISK.ZS
MAF,SH.XPD.EHEX.PP.CD
MAF,SL.GDP.PCAP.EM.KD
MAF,SL.TLF.ACTI.1524.FE.NE.ZS
MAF,SL.TLF.ACTI.1524.FE.ZS
MAF,SL.TLF.ACTI.1524.MA.NE.ZS
MAF,SL.TLF.ACTI.1524.MA.ZS
MAF,SL.TLF.ACTI.1524.NE.ZS
MAF,SL.TLF.ACTI.1524.ZS
MAF,SL.TLF.ACTI.FE.ZS
MAF,SL.TLF.ACTI.MA.ZS
MAF,SL.TLF.ACTI.ZS
MAF,SL.TLF.ADVN.FE.ZS
MAF,SL.TLF.ADVN.MA.ZS
MAF,SL.TLF.ADVN.ZS
MAF,SL.TLF.BASC.FE.ZS
MAF,SL.TLF.BASC.MA.ZS
MAF,SL.TLF.BASC.ZS
MAF,SL.TLF.CACT.FE.NE.ZS
MAF,SL.TLF.CACT.FE.ZS
MAF,SL.TLF.CACT.FM.NE.ZS
MAF,SL.TLF.CACT.FM.ZS
MAF,SL.TLF.CACT.MA.NE.ZS
MAF,SL.TLF.CACT.MA.ZS
MAF,SL.TLF.CACT.NE.ZS
MAF,SL.TLF.CACT.ZS
MAF,SL.TLF.INTM.FE.ZS
MAF,SL.TLF.INTM.MA.ZS
MAF,SL.TLF.INTM.ZS
MAF,SL.TLF.TOTL.FE.ZS
MAF,SL.TLF.TOTL.IN
MAF,SL.UEM.1524.FE.NE.ZS
MAF,SL.UEM.1524.FE.ZS
MAF,SL.UEM.1524.MA.NE.ZS
MAF,SL.UEM.1524.MA.ZS
MAF,SL.UEM.1524.NE.ZS
MAF,SL.UEM.1524.ZS
MAF,SL.UEM.ADVN.FE.ZS
MAF,SL.UEM.ADVN.MA.ZS
MAF,SL.UEM.ADVN.ZS
MAF,SL.UEM.BASC.FE.ZS
MAF,SL.UEM.BASC.MA.ZS
MAF,SL.UEM.BASC.ZS
MAF,SL.UEM.INTM.FE.ZS
MAF,SL.UEM.INTM.MA.ZS
MAF,SL.UEM.INTM.ZS
MAF,SL.UEM.TOTL.FE.NE.ZS
MAF,SL.UEM.TOTL.FE.ZS
MAF,SL.UEM.TOTL.MA.NE.ZS
MAF,SL.UEM.TOTL.MA.ZS
MAF,SL.UEM.TOTL.NE.ZS
MAF,SL.UEM.TOTL.ZS
MAF,SP.DYN.LE00.FE.IN
MAF,SP.DYN.LE00.IN
MAF,SP.DYN.LE00.MA.IN
MAF,SP.DYN.TFRT.IN
MAR,AG.CON.FERT.ZS
MAR,BM.KLT.DINV.WD.GD.ZS
MAR,BX.KLT.DINV.WD.GD.ZS
MAR,DT.DOD.DSTC.IR.ZS
MAR,DT.DOD.DSTC.XP.ZS
MAR,DT.DOD.DSTC.ZS
MAR,DT.TDS.DECT.EX.ZS
MAR,DT.TDS.DECT.GN.ZS
MAR,EG.ELC.RNEW.ZS
MAR,EG.ELC.RNWX.KH
MAR,EG.ELC.RNWX.ZS
MAR,EG.FEC.RNEW.ZS
MAR,EG.GDP.PUSE.KO.PP
MAR,EG.GDP.PUSE.KO.PP.KD
MAR,EG.USE.COMM.GD.PP.KD
MAR,EG.USE.CRNW.ZS
MAR,EG.USE.ELEC.KH.PC
MAR,EG.USE.PCAP.KG.OE
MAR,EN.CLC.MDAT.ZS
MAR,EN.GHG.CO2.AG.MT.CE.AR5
MAR,EN.GHG.CO2.BU.MT.CE.AR5
MAR,EN.GHG.CO2.FE.MT.CE.AR5
MAR,EN.GHG.CO2.IC.MT.CE.AR5
MAR,EN.GHG.CO2.IP.MT.CE.AR5
MAR,EN.GHG.CO2.LU.DF.MT.CE.AR5
MAR,EN.GHG.CO2.LU.FL.MT.CE.AR5
MAR,EN.GHG.CO2.LU.MT.CE.AR5
MAR,EN.GHG.CO2.LU.OL.MT.CE.AR5
MAR,EN.GHG.CO2.MT.CE.AR5
MAR,EN.GHG.CO2.PC.CE.AR5
MAR,EN.GHG.CO2.PI.MT.CE.AR5
MAR,EN.GHG.CO2.RT.GDP.KD
MAR,EN.GHG.CO2.RT.GDP.PP.KD
MAR,EN.GHG.CO2.TR.MT.CE.AR5
MAR,EN.GHG.CO2.WA.MT.CE.AR5
MAR,EN.GHG.CO2.ZG.AR5
MAR,ER.H2O.INTR.K3
MAR,ER.H2O.INTR.PC
MAR,FI.RES.TOTL.DT.ZS
MAR,FP.CPI.TOTL.ZG
MAR,GC.DOD.TOTL.CN
MAR,GC.DOD.TOTL.GD.ZS
MAR,IT.MLT.MAIN.P2
MAR,IT.NET.BBND.P2
MAR,MS.MIL.TOTL.TF.ZS
MAR,NE.CON.GOVT.ZS
MAR,NE.CON.TOTL.ZS
MAR,NE.DAB.TOTL.ZS
MAR,NE.GDI.FPRV.ZS
MAR,NE.GDI.FTOT.ZS
MAR,NE.GDI.TOTL.ZS
MAR,NY.ADJ.DCO2.CD
MAR,NY.ADJ.DCO2.GN.ZS
MAR,NY.GDP.DEFL.KD.ZG
MAR,NY.GDP.DEFL.KD.ZG.AD
MAR,NY.GDP.FCST.CD
MAR,NY.GDP.FCST.CN
MAR,NY.GDP.FCST.KD
MAR,NY.GDP.FCST.KN
MAR,NY.GDP.FRST.RT.ZS
MAR,NY.GDP.MKTP.CD
MAR,NY.GDP.MKTP.CN
MAR,NY.GDP.MKTP.KD
MAR,NY.GDP.MKTP.KD.ZG
MAR,NY.GDP.MKTP.KN
MAR,NY.GDP.MKTP.PP.CD
MAR,NY.GDP.MKTP.PP.KD
MAR,NY.GDP.PCAP.CD
MAR,NY.GDP.PCAP.CN
MAR,NY.GDP.PCAP.KD
MAR,NY.GDP.PCAP.KD.ZG
MAR,NY.GDP.PCAP.KN
MAR,NY.GDP.PCAP.PP.CD
MAR,NY.GDP.PCAP.PP.KD
MAR,NY.GDS.TOTL.ZS
MAR,NY.GNP.PCAP.CD
MAR,NY.GNP.PCAP.CN
MAR,NY.GNP.PCAP.KD
MAR,NY.GNP.PCAP.KD.ZG
MAR,NY.GNP.PCAP.KN
MAR,NY.GNP.PCAP.PP.CD
MAR,NY.GNP.PCAP.PP.KD
MAR,NY.GNS.ICTR.ZS
MAR,SE.XPD.PRIM.PC.ZS
MAR,SE.XPD.SECO.PC.ZS
MAR,SE.XPD.TERT.PC.ZS
MAR,SE.XPD.TOTL.GD.ZS
MAR,SH.MMR.RISK
MAR,SH.MMR.RISK.ZS
MAR,SH.XPD.EHEX.PP.CD
MAR,SL.GDP.PCAP.EM.KD
MAR,SL.TLF.ACTI.1524.FE.NE.ZS
MAR,SL.TLF.ACTI.1524.FE.ZS
MAR,SL.TLF.ACTI.1524.MA.NE.ZS
MAR,SL.TLF.ACTI.1524.MA.ZS
MAR,SL.TLF.ACTI.1524.NE.ZS
MAR,SL.TLF.ACTI.1524.ZS
MAR,SL.TLF.ACTI.FE.ZS
MAR,SL.TLF.ACTI.MA.ZS
MAR,SL.TLF.ACTI.ZS
MAR,SL.TLF.ADVN.FE.ZS
MAR,SL.TLF.ADVN.MA.ZS
MAR,SL.TLF.ADVN.ZS
MAR,SL.TLF.BASC.FE.ZS
MAR,SL.TLF.BASC.MA.ZS
MAR,SL.TLF.BASC.ZS
MAR,SL.TLF.CACT.FE.NE.ZS
MAR,SL.TLF.CACT.FE.ZS
MAR,SL.TLF.CACT.FM.NE.ZS
MAR,SL.TLF.CACT.FM.ZS
MAR,SL.TLF.CACT.MA.NE.ZS
MAR,SL.TLF.CACT.MA.ZS
MAR,SL.TLF.CACT.NE.ZS
MAR,SL.TLF.CACT.ZS
MAR,SL.TLF.INTM.FE.ZS
MAR,SL.TLF.INTM.MA.ZS
MAR,SL.TLF.INTM.ZS
MAR,SL.TLF.TOTL.FE.ZS
MAR,SL.TLF.TOTL.IN
MAR,SL.UEM.1524.FE.NE.ZS
MAR,SL.UEM.1524.FE.ZS
MAR,SL.UEM.1524.MA.NE.ZS
MAR,SL.UEM.1524.MA.ZS
MAR,SL.UEM.1524.NE.ZS
MAR,SL.UEM.1524.ZS
MAR,SL.UEM.ADVN.FE.ZS
MAR,SL.UEM.ADVN.MA.ZS
MAR,SL.UEM.ADVN.ZS
MAR,SL.UEM.BASC.FE.ZS
MAR,SL.UEM.BASC.MA.ZS
MAR,SL.UEM.BASC.ZS
MAR,SL.UEM.INTM.FE.ZS
MAR,SL.UEM.INTM.MA.ZS
MAR,SL.UEM.INTM.ZS
MAR,SL.UEM.TOTL.FE.NE.ZS
MAR,SL.UEM.TOTL.FE.ZS
MAR,SL.UEM.TOTL.MA.NE.ZS
MAR,SL.UEM.TOTL.MA.ZS
MAR,SL.UEM.TOTL.NE.ZS
MAR,SL.UEM.TOTL.ZS
MAR,SP.DYN.LE00.FE.IN
MAR,SP.DYN.LE00.IN
MAR,SP.DYN.LE00.MA.IN
MAR,SP.DYN.TFRT.IN
MCO,AG.CON.FERT.ZS
MCO,BM.KLT.DINV.WD.GD.ZS
MCO,BX.KLT.DINV.WD.GD.ZS
MCO,DT.DOD.DSTC.IR.ZS
MCO,DT.DOD.DSTC.XP.ZS
MCO,DT.DOD.DSTC.ZS
MCO,DT.TDS.DECT.EX.ZS
MCO,DT.TDS.DECT.GN.ZS
MCO,EG.ELC.RNEW.ZS
MCO,EG.ELC.RNWX.KH
MCO,EG.ELC.RNWX.ZS
MCO,EG.FEC.RNEW.ZS
MCO,EG.GDP.PUSE.KO.PP
MCO,EG.GDP.PUSE.KO.PP.KD
MCO,EG.USE.COMM.GD.PP.KD
MCO,EG.USE.CRNW.ZS
MCO,EG.USE.ELEC.KH.PC
MCO,EG.USE.PCAP.KG.OE
MCO,EN.CLC.MDAT.ZS
MCO,EN.GHG.CO2.AG.MT.CE.AR5
MCO,EN.GHG.CO2.BU.MT.CE.AR5
MCO,EN.GHG.CO2.FE.MT.CE.AR5
MCO,EN.GHG.CO2.IC.MT.CE.AR5
MCO,EN.GHG.CO2.IP.MT.CE.AR5
MCO,EN.GHG.CO2.LU.DF.MT.CE.AR5
MCO,EN.GHG.CO2.LU.FL.MT.CE.AR5
MCO,EN.GHG.CO2.LU.MT.CE.AR5
MCO,EN.GHG.CO2.LU.OL.MT.CE.AR5
MCO,EN.GHG.CO2.MT.CE.AR5
MCO,EN.GHG.CO2.PC.CE.AR5
MCO,EN.GHG.CO2.PI.MT.CE.AR5
MCO,EN.GHG.CO2.RT.GDP.KD
MCO,EN.GHG.CO2.RT.GDP.PP.KD
MCO,EN.GHG.CO2.TR.MT.CE.AR5
MCO,EN.GHG.CO2.WA.MT.CE.AR5
MCO,EN.GHG.CO2.ZG.AR5
MCO,ER.H2O.INTR.K3
MCO,ER.H2O.INTR.PC
MCO,FI.RES.TOTL.DT.ZS
MCO,FP.CPI.TOTL.ZG
MCO,GC.DOD.TOTL.CN
MCO,GC.DOD.TOTL.GD.ZS
MCO,IT.MLT.MAIN.P2
MCO,IT.NET.BBND.P2
MCO,MS.MIL.TOTL.TF.ZS
MCO,NE.CON.GOVT.ZS
MCO,NE.CON.TOTL.ZS
MCO,NE.DAB.TOTL.ZS
MCO,NE.GDI.FPRV.ZS
MCO,NE.GDI.FTOT.ZS
MCO,NE.GDI.TOTL.ZS
MCO,NY.ADJ.DCO2.CD
MCO,NY.ADJ.DCO2.GN.ZS
MCO,NY.GDP.DEFL.KD.ZG
MCO,NY.GDP.DEFL.KD.ZG.AD
MCO,NY.GDP.FCST.CD
MCO,NY.GDP.FCST.CN
MCO,NY.GDP.FCST.KD
MCO,NY.GDP.FCST.KN
MCO,NY.GDP.FRST.RT.ZS
MCO,NY.GDP.MKTP.CD
MCO,NY.GDP.MKTP.CN
MCO,NY.GDP.MKTP.KD
MCO,NY.GDP.MKTP.KD.ZG
MCO,NY.GDP.MKTP.KN
MCO,NY.GDP.MKTP.PP.CD
MCO,NY.GDP.MKTP.PP.KD
MCO,NY.GDP.PCAP.CD
MCO,NY.GDP.PCAP.CN
MCO,NY.GDP.PCAP.KD
MCO,NY.GDP.PCAP.KD.ZG
MCO,NY.GDP.PCAP.KN
MCO,NY.GDP.PCAP.PP.CD
MCO,NY.GDP.PCAP.PP.KD
MCO,NY.GDS.TOTL.ZS
MCO,NY.GNP.PCAP.CD
MCO,NY.GNP.PCAP.CN
MCO,NY.GNP.PCAP.KD
MCO,NY.GNP.PCAP.KD.ZG
MCO,NY.GNP.PCAP.KN
MCO,NY.GNP.PCAP.PP.CD
MCO,NY.GNP.PCAP.PP.KD
MCO,NY.GNS.ICTR.ZS
MCO,SE.XPD.PRIM.PC.ZS
MCO,SE.XPD.SECO.PC.ZS
MCO,SE.XPD.TERT.PC.ZS
MCO,SE.XPD.TOTL.GD.ZS
MCO,SH.MMR.RISK
MCO,SH.MMR.RISK.ZS
MCO,SH.XPD.EHEX.PP.CD
MCO,SL.GDP.PCAP.EM.KD
MCO,SL.TLF.ACTI.1524.FE.NE.ZS
MCO,SL.TLF.ACTI.1524.FE.ZS
MCO,SL.TLF.ACTI.1524.MA.NE.ZS
MCO,SL.TLF.ACTI.1524.MA.ZS
MCO,SL.TLF.ACTI.1524.NE.ZS
MCO,SL.TLF.ACTI.1524.ZS
MCO,SL.TLF.ACTI.FE.ZS
MCO,SL.TLF.ACTI.MA.ZS
MCO,SL.TLF.ACTI.ZS
MCO,SL.TLF.ADVN.FE.ZS
MCO,SL.TLF.ADVN.MA.ZS
MCO,SL.TLF.ADVN.ZS
MCO,SL.TLF.BASC.FE.ZS
MCO,SL.TLF.BASC.MA.ZS
MCO,SL.TLF.BASC.ZS
MCO,SL.TLF.CACT.FE.NE.ZS
MCO,SL.TLF.CACT.FE.ZS
MCO,SL.TLF.CACT.FM.NE.ZS
MCO,SL.TLF.CACT.FM.ZS
MCO,SL.TLF.CACT.MA.NE.ZS
MCO,SL.TLF.CACT.MA.ZS
MCO,SL.TLF.CACT.NE.ZS
MCO,SL.TLF.CACT.ZS
MCO,SL.TLF.INTM.FE.ZS
MCO,SL.TLF.INTM.MA.ZS
MCO,SL.TLF.INTM.ZS
MCO,SL.TLF.TOTL.FE.ZS
MCO,SL.TLF.TOTL.IN
MCO,SL.UEM.1524.FE.NE.ZS
MCO,SL.UEM.1524.FE.ZS
MCO,SL.UEM.1524.MA.NE.ZS
MCO,SL.UEM.1524.MA.ZS
MCO,SL.UEM.1524.NE.ZS
MCO,SL.UEM.1524.ZS
MCO,SL.UEM.ADVN.FE.ZS
MCO,SL.UEM.ADVN.MA.ZS
MCO,SL.UEM.ADVN.ZS
MCO,SL.UEM.BASC.FE.ZS
MCO,SL.UEM.BASC.MA.ZS
MCO,SL.UEM.BASC.ZS
MCO,SL.UEM.INTM.FE.ZS
MCO,SL.UEM.INTM.MA.ZS
MCO,SL.UEM.INTM.ZS
MCO,SL.UEM.TOTL.FE.NE.ZS
MCO,SL.UEM.TOTL.FE.ZS
MCO,SL.UEM.TOTL.MA.NE.ZS
MCO,SL.UEM.TOTL.MA.ZS
MCO,SL.UEM.TOTL.NE.ZS
MCO,SL.UEM.TOTL.ZS
MCO,SP.DYN.LE00.FE.IN
MCO,SP.DYN.LE00.IN
MCO,SP.DYN.LE00.MA.IN
MCO,SP.DYN.TFRT.IN
MDA,AG.CON.FERT.ZS
MDA,BM.KLT.DINV.WD.GD.ZS
MDA,BX.KLT.DINV.WD.GD.ZS
MDA,DT.DOD.DSTC.IR.ZS
MDA,DT.DOD.DSTC.XP.ZS
MDA,DT.DOD.DSTC.ZS
MDA,DT.TDS.DECT.EX.ZS
MDA,DT.TDS.DECT.GN.ZS
MDA,EG.ELC.RNEW.ZS
MDA,EG.ELC.RNWX.KH
MDA,EG.ELC.RNWX.ZS
MDA,EG.FEC.RNEW.ZS
MDA,EG.GDP.PUSE.KO.PP
MDA,EG.GDP.PUSE.KO.PP.KD
MDA,EG.USE.COMM.GD.PP.KD
MDA,EG.USE.CRNW.ZS
MDA,EG.USE.ELEC.KH.PC
MDA,EG.USE.PCAP.KG.OE
MDA,EN.CLC.MDAT.ZS
MDA,EN.GHG.CO2.AG.MT.CE.AR5
MDA,EN.GHG.CO2.BU.MT.CE.AR5
MDA,EN.GHG.CO2.FE.MT.CE.AR5
MDA,EN.GHG.CO2.IC.MT.CE.AR5
MDA,EN.GHG.CO2.IP.MT.CE.AR5
MDA,EN.GHG.CO2.LU.DF.MT.CE.AR5
MDA,EN.GHG.CO2.LU.FL.MT.CE.AR5
MDA,EN.GHG.CO2.LU.MT.CE.AR5
MDA,EN.GHG.CO2.LU.OL.MT.CE.AR5
MDA,EN.GHG.CO2.MT.CE.AR5
MDA,EN.GHG.CO2.PC.CE.AR5
MDA,EN.GHG.CO2.PI.MT.CE.AR5
MDA,EN.GHG.CO2.RT.GDP.KD
MDA,EN.GHG.CO2.RT.GDP.PP.KD
MDA,EN.GHG.CO2.TR.MT.CE.AR5
MDA,EN.GHG.CO2.WA.MT.CE.AR5
MDA,EN.GHG.CO2.ZG.AR5
MDA,ER.H2O.INTR.K3
MDA,ER.H2O.INTR.PC
MDA,FI.RES.TOTL.DT.ZS
MDA,FP.CPI.TOTL.ZG
MDA,GC.DOD.TOTL.CN
MDA,GC.DOD.TOTL.GD.ZS
MDA,IT.MLT.MAIN.P2
MDA,IT.NET.BBND.P2
MDA,MS.MIL.TOTL.TF.ZS
MDA,NE.CON.GOVT.ZS
MDA,NE.CON.TOTL.ZS
MDA,NE.DAB.TOTL.ZS
MDA,NE.GDI.FPRV.ZS
MDA,NE.GDI.FTOT.ZS
MDA,NE.GDI.TOTL.ZS
MDA,NY.ADJ.DCO2.CD
MDA,NY.ADJ.DCO2.GN.ZS
MDA,NY.GDP.DEFL.KD.ZG
MDA,NY.GDP.DEFL.KD.ZG.AD
MDA,NY.GDP.FCST.CD
MDA,NY.GDP.FCST.CN
MDA,NY.GDP.FCST.KD
MDA,NY.GDP.FCST.KN
MDA,NY.GDP.FRST.RT.ZS
MDA,NY.GDP.MKTP.CD
MDA,NY.GDP.MKTP.CN
MDA,NY.GDP.MKTP.KD
MDA,NY.GDP.MKTP.KD.ZG
MDA,NY.GDP.MKTP.KN
MDA,NY.GDP.MKTP.PP.CD
MDA,NY.GDP.MKTP.PP.KD
MDA,NY.GDP.PCAP.CD
MDA,NY.GDP.PCAP.CN
MDA,NY.GDP.PCAP.KD
MDA,NY.GDP.PCAP.KD.ZG
MDA,NY.GDP.PCAP.KN
MDA,NY.GDP.PCAP.PP.CD
MDA,NY.GDP.PCAP.PP.KD
MDA,NY.GDS.TOTL.ZS
MDA,NY.GNP.PCAP.CD
MDA,NY.GNP.PCAP.CN
MDA,NY.GNP.PCAP.KD
MDA,NY.GNP.PCAP.KD.ZG
MDA,NY.GNP.PCAP.KN
MDA,NY.GNP.PCAP.PP.CD
MDA,NY.GNP.PCAP.PP.KD
MDA,NY.GNS.ICTR.ZS
MDA,SE.XPD.PRIM.PC.ZS
MDA,SE.XPD.SECO.PC.ZS
MDA,SE.XPD.TERT.PC.ZS
MDA,SE.XPD.TOTL.GD.ZS
MDA,SH.MMR.RISK
MDA,SH.MMR.RISK.ZS
MDA,SH.XPD.EHEX.PP.CD
MDA,SL.GDP.PCAP.EM.KD
MDA,SL.TLF.ACTI.1524.FE.NE.ZS
MDA,SL.TLF.ACTI.1524.FE.ZS
MDA,SL.TLF.ACTI.1524.MA.NE.ZS
MDA,SL.TLF.ACTI.1524.MA.ZS
MDA,SL.TLF.ACTI.1524.NE.ZS
MDA,SL.TLF.ACTI.1524.ZS
MDA,SL.TLF.ACTI.FE.ZS
MDA,SL.TLF.ACTI.MA.ZS
MDA,SL.TLF.ACTI.ZS
MDA,SL.TLF.ADVN.FE.ZS
MDA,SL.TLF.ADVN.MA.ZS
MDA,SL.TLF.ADVN.ZS
MDA,SL.TLF.BASC.FE.ZS
MDA,SL.TLF.BASC.MA.ZS
MDA,SL.TLF.BASC.ZS
MDA,SL.TLF.CACT.FE.NE.ZS
MDA,SL.TLF.CACT.FE.ZS
MDA,SL.TLF.CACT.FM.NE.ZS
MDA,SL.TLF.CACT.FM.ZS
MDA,SL.TLF.CACT.MA.NE.ZS
MDA,SL.TLF.CACT.MA.ZS
MDA,SL.TLF.CACT.NE.ZS
MDA,SL.TLF.CACT.ZS
MDA,SL.TLF.INTM.FE.ZS
MDA,SL.TLF.INTM.MA.ZS
MDA,SL.TLF.INTM.ZS
MDA,SL.TLF.TOTL.FE.ZS
MDA,SL.TLF.TOTL.IN
MDA,SL.UEM.1524.FE.NE.ZS
MDA,SL.UEM.1524.FE.ZS
MDA,SL.UEM.1524.MA.NE.ZS
MDA,SL.UEM.1524.MA.ZS
MDA,SL.UEM.1524.NE.ZS
MDA,SL.UEM.1524.ZS
MDA,SL.UEM.ADVN.FE.ZS
MDA,SL.UEM.ADVN.MA.ZS
MDA,SL.UEM.ADVN.ZS
MDA,SL.UEM.BASC.FE.ZS
MDA,SL.UEM.BASC.MA.ZS
MDA,SL.UEM.BASC.ZS
MDA,SL.UEM.INTM.FE.ZS
MDA,SL.UEM.INTM.MA.ZS
MDA,SL.UEM.INTM.ZS
MDA,SL.UEM.TOTL.FE.NE.ZS
MDA,SL.UEM.TOTL.FE.ZS
MDA,SL.UEM.TOTL.MA.NE.ZS
MDA,SL.UEM.TOTL.MA.ZS
MDA,SL.UEM.TOTL.NE.ZS
MDA,SL.UEM.TOTL.ZS
MDA,SP.DYN.LE00.FE.IN
MDA,SP.DYN.LE00.IN
MDA,SP.DYN.LE00.MA.IN
MDA,SP.DYN.TFRT.IN
MDG,AG.CON.FERT.ZS
MDG,BM.KLT.DINV.WD.GD.ZS
MDG,BX.KLT.DINV.WD.GD.ZS
MDG,DT.DOD.DSTC.IR.ZS
MDG,DT.DOD.DSTC.XP.ZS
MDG,DT.DOD.DSTC.ZS
MDG,DT.TDS.DECT.EX.ZS
MDG,DT.TDS.DECT.GN.ZS
MDG,EG.ELC.RNEW.ZS
MDG,EG.ELC.RNWX.KH
MDG,EG.ELC.RNWX.ZS
MDG,EG.FEC.RNEW.ZS
MDG,EG.GDP.PUSE.KO.PP
MDG,EG.GDP.PUSE.KO.PP.KD
MDG,EG.USE.COMM.GD.PP.KD
